Country,Year,Gender,State Name,Type Of Area,Status Of Employment,"Percentage Distribution Of Workers (UOM:%(Percentage)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural,"Self-Employed own account worker, employer",20.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural + Urban,All self employed,29.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural + Urban,Casual labour,9.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural + Urban,Regular wage/salary,60.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural + Urban,Self-Employed helper in hoursehold enterprise,1.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural + Urban,"Self-Employed own account worker, employer",28.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Urban,All self employed,36.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Urban,Casual labour,7.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Urban,Regular wage/salary,56.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Urban,Self-Employed helper in hoursehold enterprise,2.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Urban,"Self-Employed own account worker, employer",34.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Goa,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural,All self employed,62.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural,Casual labour,21.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural,Regular wage/salary,16.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural,Self-Employed helper in hoursehold enterprise,14.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural,"Self-Employed own account worker, employer",47.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural + Urban,All self employed,54.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural + Urban,Casual labour,15.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural + Urban,Regular wage/salary,29.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural + Urban,Self-Employed helper in hoursehold enterprise,11.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural + Urban,"Self-Employed own account worker, employer",43.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Urban,All self employed,43.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Urban,Casual labour,7.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Urban,Regular wage/salary,49.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Urban,Self-Employed helper in hoursehold enterprise,6.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Urban,"Self-Employed own account worker, employer",36.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Gujarat,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural,All self employed,47.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural,Casual labour,24.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural,Regular wage/salary,28.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural,Self-Employed helper in hoursehold enterprise,6.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural,"Self-Employed own account worker, employer",41.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural + Urban,All self employed,44.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural + Urban,Casual labour,19.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural + Urban,Regular wage/salary,36.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural + Urban,Self-Employed helper in hoursehold enterprise,5.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural + Urban,"Self-Employed own account worker, employer",38.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Urban,All self employed,37.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Urban,Casual labour,9.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Urban,Regular wage/salary,52.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Urban,Self-Employed helper in hoursehold enterprise,3.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Urban,"Self-Employed own account worker, employer",34.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Haryana,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural,All self employed,55.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural,Casual labour,20.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural,Regular wage/salary,23.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural,Self-Employed helper in hoursehold enterprise,11.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural,"Self-Employed own account worker, employer",43.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural + Urban,All self employed,52.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural + Urban,Casual labour,20.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural + Urban,Regular wage/salary,27.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural + Urban,Self-Employed helper in hoursehold enterprise,11.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural + Urban,"Self-Employed own account worker, employer",41.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Urban,All self employed,30.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Urban,Casual labour,15.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Urban,Regular wage/salary,53.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Urban,Self-Employed helper in hoursehold enterprise,5.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Urban,"Self-Employed own account worker, employer",25.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Himachal Pradesh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural,All self employed,53.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural,Casual labour,22.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural,Regular wage/salary,23.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural,Self-Employed helper in hoursehold enterprise,10.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural,"Self-Employed own account worker, employer",42.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural + Urban,All self employed,51.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural + Urban,Casual labour,20.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural + Urban,Regular wage/salary,28.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural + Urban,Self-Employed helper in hoursehold enterprise,9.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural + Urban,"Self-Employed own account worker, employer",42.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Urban,All self employed,42.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Urban,Casual labour,11.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Urban,Regular wage/salary,45.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Urban,Self-Employed helper in hoursehold enterprise,4.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Urban,"Self-Employed own account worker, employer",38.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Jammu and Kashmir,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural,All self employed,63.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural,Casual labour,25.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural,Regular wage/salary,10.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural,Self-Employed helper in hoursehold enterprise,8.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural,"Self-Employed own account worker, employer",54.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural + Urban,All self employed,59.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural + Urban,Casual labour,24.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural + Urban,Regular wage/salary,15.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural + Urban,Self-Employed helper in hoursehold enterprise,8.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural + Urban,"Self-Employed own account worker, employer",51.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Urban,All self employed,41.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Urban,Casual labour,20.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Urban,Regular wage/salary,37.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Urban,Self-Employed helper in hoursehold enterprise,6.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Urban,"Self-Employed own account worker, employer",35.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Jharkhand,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural,All self employed,58.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural,Casual labour,26.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural,Regular wage/salary,14.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural,Self-Employed helper in hoursehold enterprise,12.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural,"Self-Employed own account worker, employer",46.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural + Urban,All self employed,50.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural + Urban,Casual labour,24.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural + Urban,Regular wage/salary,25.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural + Urban,Self-Employed helper in hoursehold enterprise,9.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural + Urban,"Self-Employed own account worker, employer",41.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Urban,All self employed,36.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Urban,Casual labour,20.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Urban,Regular wage/salary,43.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Urban,Self-Employed helper in hoursehold enterprise,2.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Urban,"Self-Employed own account worker, employer",33.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Karnataka,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural,All self employed,40.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural,Casual labour,34.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural,Regular wage/salary,24.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural,Self-Employed helper in hoursehold enterprise,0.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural,"Self-Employed own account worker, employer",40.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural + Urban,All self employed,40.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural + Urban,Casual labour,31.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural + Urban,Regular wage/salary,27.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural + Urban,Self-Employed helper in hoursehold enterprise,0.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural + Urban,"Self-Employed own account worker, employer",40.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Urban,All self employed,40.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Urban,Casual labour,27.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Urban,Regular wage/salary,31.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Urban,Self-Employed helper in hoursehold enterprise,0.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Urban,"Self-Employed own account worker, employer",40.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Kerala,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural,All self employed,18.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural,Casual labour,45.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural,Regular wage/salary,35.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural,Self-Employed helper in hoursehold enterprise,0.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural,"Self-Employed own account worker, employer",18.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural + Urban,All self employed,16.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural + Urban,Casual labour,43.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural + Urban,Regular wage/salary,39.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural + Urban,Self-Employed helper in hoursehold enterprise,0.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural + Urban,"Self-Employed own account worker, employer",16.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Urban,All self employed,15.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Urban,Casual labour,42.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Urban,Regular wage/salary,41.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Urban,Self-Employed helper in hoursehold enterprise,0.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Urban,"Self-Employed own account worker, employer",15.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Lakshadweep,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural,All self employed,61.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural,Casual labour,29.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural,Regular wage/salary,9.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural,Self-Employed helper in hoursehold enterprise,15.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural,"Self-Employed own account worker, employer",45.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural + Urban,All self employed,57.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural + Urban,Casual labour,26.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural + Urban,Regular wage/salary,15.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural + Urban,Self-Employed helper in hoursehold enterprise,13.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural + Urban,"Self-Employed own account worker, employer",43.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Urban,All self employed,44.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Urban,Casual labour,17.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Urban,Regular wage/salary,38.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Urban,Self-Employed helper in hoursehold enterprise,8.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Urban,"Self-Employed own account worker, employer",36.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Madhya Pradesh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural,All self employed,57.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural,Casual labour,27.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural,Regular wage/salary,14.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural,Self-Employed helper in hoursehold enterprise,11.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural,"Self-Employed own account worker, employer",45.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural + Urban,All self employed,47.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural + Urban,Casual labour,20.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural + Urban,Regular wage/salary,31.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural + Urban,Self-Employed helper in hoursehold enterprise,8.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural + Urban,"Self-Employed own account worker, employer",39.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Urban,All self employed,34.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Urban,Casual labour,10.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Urban,Regular wage/salary,55.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Urban,Self-Employed helper in hoursehold enterprise,4.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Urban,"Self-Employed own account worker, employer",30.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Maharashtra,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural,All self employed,69.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural,Casual labour,11.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural,Regular wage/salary,19.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural,Self-Employed helper in hoursehold enterprise,6.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural,"Self-Employed own account worker, employer",62.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural + Urban,All self employed,64.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural + Urban,Casual labour,12.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural + Urban,Regular wage/salary,23.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural + Urban,Self-Employed helper in hoursehold enterprise,5.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural + Urban,"Self-Employed own account worker, employer",58.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Urban,All self employed,50.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Urban,Casual labour,13.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Urban,Regular wage/salary,35.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Urban,Self-Employed helper in hoursehold enterprise,1.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Urban,"Self-Employed own account worker, employer",49.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Manipur,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural,All self employed,70.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural,Casual labour,16.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural,Regular wage/salary,13.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural,Self-Employed helper in hoursehold enterprise,15.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural,"Self-Employed own account worker, employer",55.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural + Urban,All self employed,64.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural + Urban,Casual labour,17.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural + Urban,Regular wage/salary,17.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural + Urban,Self-Employed helper in hoursehold enterprise,13.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural + Urban,"Self-Employed own account worker, employer",51.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Urban,All self employed,33.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Urban,Casual labour,25.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Urban,Regular wage/salary,41.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Urban,Self-Employed helper in hoursehold enterprise,3.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Urban,"Self-Employed own account worker, employer",29.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Meghalaya,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural,All self employed,79.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural,Casual labour,7.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural,Regular wage/salary,12.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural,Self-Employed helper in hoursehold enterprise,17.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural,"Self-Employed own account worker, employer",62.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural + Urban,All self employed,62.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural + Urban,Casual labour,10.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural + Urban,Regular wage/salary,26.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural + Urban,Self-Employed helper in hoursehold enterprise,11.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural + Urban,"Self-Employed own account worker, employer",50.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Urban,All self employed,38.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Urban,Casual labour,15.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Urban,Regular wage/salary,46.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Urban,Self-Employed helper in hoursehold enterprise,4.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Urban,"Self-Employed own account worker, employer",34.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Mizoram,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural,All self employed,62.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural,Casual labour,1.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural,Regular wage/salary,36.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural,Self-Employed helper in hoursehold enterprise,3.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural,"Self-Employed own account worker, employer",58.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural + Urban,All self employed,54.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural + Urban,Casual labour,2.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural + Urban,Regular wage/salary,43.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural + Urban,Self-Employed helper in hoursehold enterprise,2.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural + Urban,"Self-Employed own account worker, employer",52.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Urban,All self employed,35.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Urban,Casual labour,2.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Urban,Regular wage/salary,61.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Urban,Self-Employed helper in hoursehold enterprise,0.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Urban,"Self-Employed own account worker, employer",35.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Nagaland,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural,All self employed,61.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural,Casual labour,27.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural,Regular wage/salary,11.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural,Self-Employed helper in hoursehold enterprise,7.2
